,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
0,-179,-8227,-5651,15863,25241,16467,3574,7132,5781,6723,10569,4585,-6,13,-11,3343,6687,25076,433289,672890,573848,0,CSO
0,-6820,-91,-19007,27912,32621,19760,4696,6815,3958,4703,15489,1829,-2,-5,1,41794,3343,81917,42840,1272649,40044,0,STN
1,-624,6911,-3995,9029,29656,6148,1016,2522,1144,2739,16197,-1595,4,9,-3,1671,0,15046,65910,61222,94167,0,STN
0,-25289,-31782,-29544,3721,16648,668,5866,8651,4863,-8807,4640,-7298,-10,-13,-8,6687,10030,11702,66811,402481,592582,1,BSC
1,-13299,712,-10056,-13080,979,-9788,38,39,43,-13176,841,-9912,0,0,0,0,0,0,234050,1071614,342716,0,BSC
0,-10518,-14225,-7134,7597,26890,20965,2746,9111,8104,-1062,9720,5176,-4,16,-14,35107,8358,25076,638879,529881,702712,0,CSO
0,-23084,-32393,-8250,1255,-2575,14454,3473,6841,3309,-6333,-14382,2183,-8,-5,9,3343,0,55168,771077,1090412,846228,0,STN
1,-14620,-21863,-3049,-1742,-5793,8821,1008,1632,1303,-5489,-15171,-894,11,9,-12,0,0,15046,87881,49491,177606,0,STN
0,4271,3368,-2092,9612,15906,13684,1409,4362,5073,7944,6905,10122,3,-10,12,0,0,1671,479832,1031567,1078417,0,SCH
0,-5853,-28180,-4185,25282,16520,28075,4224,7726,6634,3398,1982,11455,7,-12,14,8358,6687,5015,260990,392082,66816,1,BSC
1,5173,1441,14848,5501,1711,15217,56,49,55,5327,1599,15010,0,0,0,0,0,0,28422,969635,264142,0,BSC
0,-20394,-7210,-20552,22681,32659,27546,5959,10088,5381,518,15996,1983,0,4,-7,86932,16717,125383,1035731,204537,265196,0,JOG
1,-25511,-10155,-25994,19205,32659,28359,8124,12386,7459,-324,15583,1769,-4,-20,8,106994,38451,165506,239925,290717,1233304,0,JOG
2,-26057,-9779,-28770,19922,32658,28711,7448,12258,7678,262,15963,1928,0,19,-3,106994,41794,148788,525285,786884,493194,0,JOG
3,-25674,-8607,-25970,18920,32659,28061,7457,11984,7797,191,15792,2059,13,12,-3,108666,33435,155476,740273,211368,521062,0,JOG
4,-25387,-9222,-27951,17993,32654,27073,7588,12217,7725,-3,15363,1899,2,2,5,117024,36779,135414,47117,461644,57508,0,JOG
0,-14712,-15879,-27840,9601,19917,3889,3922,9432,7018,-5126,5221,-8952,-8,-15,-12,25076,11702,28420,351915,626271,1006915,0,CSI
0,-26473,-27054,-7850,20700,22737,30219,6953,7588,4856,-8766,5377,7729,-8,-11,7,23405,23405,13374,50631,184071,39828,1,SDL
1,-13654,1841,8755,-12619,2319,9716,240,80,302,-13132,2113,9259,0,0,0,0,0,0,167181,33439,213990,0,SDL
0,-8416,4008,-16184,27711,32533,20003,4522,6780,4788,4218,15432,1113,-3,10,9,51825,0,98635,684714,292285,38032,0,STN
1,-6699,8441,-5502,17719,32283,11299,2642,3416,1801,2897,16334,-677,7,-14,-17,25076,0,31763,31602,96608,20476,0,STN
0,-9891,-11022,-5993,15244,27225,17463,5177,8997,6503,2959,10189,3998,-9,17,-12,25076,5015,21733,415364,549678,420273,0,CSO
0,-1515,-1295,-966,8628,16671,20536,3513,6436,6109,4830,6161,10495,7,-12,13,1671,10030,5015,341195,319816,669059,0,SCH
0,-2351,-190,-104,5104,16866,19086,2497,6780,6701,2448,6737,10655,4,-13,13,11702,6687,16717,448100,389899,643923,0,SCH
0,-1883,2491,-10683,15795,31478,6862,3097,6051,3011,4603,15405,-3380,-1,2,-2,20061,0,45138,51604,980095,123295,0,STN
1,88,10768,-3563,8289,26361,2179,855,1196,774,4739,15937,-112,2,-5,4,0,0,31763,32805,28123,177302,0,STN
0,-3819,-690,-1726,5957,16298,21340,2629,5061,6001,2680,5349,12420,6,-12,14,8358,3343,1671,235924,293055,290137,0,SCH
0,-3642,15733,-748,186,16868,1616,477,125,335,-1575,16390,824,0,0,0,10030,0,10030,103721,16756,28518,0,SRH
1,-29110,4532,-18236,5145,31641,15154,3869,3802,4737,-3803,15427,-1699,-5,-1,-9,33435,0,71886,277963,195812,1155686,0,SRH
2,-22581,-7013,-16725,1192,19534,4719,2312,3973,2464,-14840,-1853,-5514,-4,-15,4,3343,11702,3343,34555,756113,627286,0,SRH
3,-17399,-4353,-6652,-13304,-1933,-5321,217,114,122,-14924,-2796,-6283,0,0,0,0,0,0,15593,11950,48500,0,SRH
4,-19216,-5743,-21481,4724,24673,10730,4860,8558,4587,-10639,4787,-6354,6,15,5,10030,5015,18389,762710,968441,191638,0,SRH
5,-10031,12176,-15187,4380,21800,6771,2196,1066,2440,-2443,16364,-280,5,0,0,23405,0,63527,57020,57649,739255,0,SRH
6,-2843,15958,-1973,104,16784,248,520,127,306,-1778,16394,-538,0,0,0,3343,0,30092,1071618,307609,122060,0,SRH
7,-30769,7255,-24661,14717,29902,8801,6092,3510,3835,-3608,16475,-405,5,-3,1,58512,0,81917,61773,263445,53539,0,SRH
8,-30182,6417,-26004,12217,32019,10195,8624,5265,5199,-3440,16911,-333,-13,3,-8,68543,0,91948,1361493,302008,642985,0,SRH
9,-30583,3531,-22445,13492,32482,8454,8538,5498,5019,-3373,16954,-683,12,1,10,75230,0,105322,53369,85308,1377897,0,SRH
10,-30349,2154,-21746,13829,32623,13743,7477,5695,5489,-4082,16749,-418,-8,5,-5,61856,0,98635,54412,971785,220210,0,SRH
11,-30615,-5720,-28290,14110,32496,12022,8011,6049,5884,-3625,16938,-619,10,-6,3,58512,3343,108666,58982,169861,1546927,0,SRH
12,-30292,3512,-26454,13167,32247,26357,7354,5600,5935,-4816,17073,-131,-7,-3,-9,45138,0,108666,320598,472318,609151,0,SRH
13,-30406,1117,-24595,8899,32080,14682,7306,5590,4833,-5487,15931,-316,2,-4,9,51825,0,105322,418126,1073732,215919,0,SRH
14,-29762,2254,-20550,9457,31661,26288,6289,5218,5722,-6341,15901,-259,-10,9,-4,45138,0,115353,379853,45796,48711,0,SRH
15,-30296,7018,-26200,12047,32462,9390,8486,5516,5560,-2790,17345,-61,15,-7,7,61856,0,101978,376866,654163,1125674,0,SRH
16,-29777,6859,-26342,13006,32332,10246,7859,5355,5429,-2362,17386,-3,2,-2,-2,53497,0,86932,731822,85786,71867,0,SRH
17,-29857,6720,-25848,11081,32476,10366,8321,5321,5532,-2822,17188,-285,-16,12,-4,55168,0,88604,59710,89066,987018,0,SRH
18,-29604,7198,-25791,8138,32542,14009,4820,3670,3400,-826,16845,-13,9,-6,1,81917,0,115353,308256,420382,598153,0,SRH
19,-9616,12616,-19072,6568,23957,16491,2091,1103,2380,-833,16505,29,-8,0,12,61856,0,73558,393202,448182,60127,0,SRH
20,-29941,7993,-24530,10851,31527,13666,6182,3972,4279,-2656,16797,-433,13,2,-18,55168,0,85261,340155,140739,1291183,0,SRH
21,-16544,435,-8227,6665,17493,5773,4047,4226,1751,-13418,5740,-4923,-18,-11,0,5015,0,10030,695850,655561,628747,0,SRH
22,-15095,3463,-6835,-14252,4014,-5670,139,103,254,-14868,3680,-6019,0,0,0,0,0,0,1392597,553361,479803,0,SRH
23,-15075,3399,-6481,-14572,3969,-5846,83,100,131,-14841,3677,-6093,0,0,0,0,0,0,128728,53500,165508,0,SRH
24,-15012,3427,-6300,-14730,3869,-5927,39,65,52,-14863,3665,-6059,0,0,0,0,0,0,60184,53498,1293962,0,SRH
0,-31877,-14764,-31660,7718,15533,-1250,6543,5730,4969,-3965,5211,-12001,-10,-10,-10,5015,10030,0,219265,647690,465750,1,BSC
1,-7155,2660,-14981,-6765,3086,-14720,48,65,37,-6934,2873,-14832,0,0,0,0,0,0,787411,152133,872672,0,BSC
0,-7539,-10570,-6379,13807,24158,28299,4070,9132,6892,3332,6845,8151,7,-15,11,28420,15046,23405,919729,584485,728053,0,CSI
0,-16913,-4739,-25046,7998,24775,10052,4423,7600,6193,-3441,5735,-11522,-1,-16,-13,33435,35107,13374,1025107,816365,38877,0,CSI
0,-14465,-15466,-24466,17169,32660,29040,5095,13121,9085,726,15217,956,10,-36,-5,138758,38451,110337,532568,435658,514357,0,JOG
1,-12104,-13154,-22727,14912,32659,28634,4691,12950,8797,1013,15594,1123,-3,20,-5,147117,31763,123712,1794029,1169475,1198100,0,JOG
2,-12763,-13810,-25042,14861,32656,28804,5407,12797,8566,959,15517,924,0,2,20,117024,30092,115353,1132136,792118,712546,0,JOG
3,-9979,-12783,-23034,13902,32658,28714,4677,12782,8524,951,15660,1078,-4,5,-5,162163,30092,117024,1284153,1002430,737403,0,JOG
4,-16785,-12716,-22268,16722,32660,30182,5260,12916,8599,906,15321,1219,2,12,-1,135414,26748,108666,40872,287803,1694331,0,JOG
0,-32319,-13707,-21706,25460,30461,32344,6719,4967,9642,-3634,7193,8256,-9,-8,14,15046,13374,8358,150307,150405,122865,1,FKL
1,-7070,5086,13405,-6804,5449,13809,51,57,56,-6952,5259,13637,0,0,0,0,0,0,1096691,265814,369464,0,FKL
0,-2526,907,-1814,2577,16473,18587,1442,5028,5973,474,6563,12215,3,-11,14,8358,0,1671,519950,571962,386721,0,SCH
0,-11586,588,-12806,4086,29946,27758,2225,6680,5310,-882,15631,3293,2,2,2,88604,0,78573,1215489,244180,593200,0,STU
1,-7525,11307,-3453,2313,24994,9245,1367,1928,1416,-2413,16213,532,-6,-2,-3,15046,0,30092,312778,91308,199347,0,STU
0,236,16300,-763,1190,16709,1548,138,60,286,751,16483,288,0,0,0,0,0,73558,23424,51826,80279,0,STD
1,228,16321,-171,1118,16695,652,136,53,137,715,16489,259,0,0,0,0,0,36779,68548,18393,606858,0,STD
2,-379,15798,-443,2446,16817,1662,317,101,296,647,16490,166,0,0,0,10030,0,88604,21916,46821,28498,0,STD
3,278,16284,-479,1308,16793,523,147,57,157,700,16502,12,0,0,0,0,0,167178,46821,35111,389527,0,STD
4,461,16302,-477,1073,16679,394,104,53,153,735,16495,-48,0,0,0,0,0,153804,648653,1001399,722211,0,STD
5,37,16163,-384,1356,16771,744,220,73,207,709,16493,175,0,0,0,0,0,100307,195603,23412,1738657,0,STD
6,-684,16176,-825,1823,16823,891,350,100,262,709,16496,137,0,0,0,10030,0,98635,764010,406244,36819,0,STD
7,-10,16127,-443,1353,16750,918,182,69,221,500,16499,356,0,0,0,3343,0,48481,391200,208974,1421018,0,STD
8,91,16301,-342,1187,16696,984,166,62,207,609,16499,281,0,0,0,0,0,60184,96969,718867,1217060,0,STD
9,-90,16274,-313,1212,16710,972,189,63,205,572,16497,313,0,0,0,3343,0,50153,829206,307608,26779,0,STD
10,312,16374,-199,920,16632,621,99,41,137,623,16496,258,0,0,0,0,0,36779,90278,775708,391198,0,STD
11,311,16381,-218,1082,16644,727,115,45,159,631,16498,257,0,0,0,0,0,46810,576766,207301,548346,0,STD
12,93,16331,-218,1069,16728,828,147,61,186,620,16498,303,0,0,0,0,0,43466,38463,20065,1292290,0,STD
13,241,16349,-262,1060,16633,702,134,45,181,631,16497,263,0,0,0,0,0,63527,389526,1183624,55177,0,STD
14,63,16083,-858,1498,16853,1691,163,63,220,591,16495,334,0,0,0,0,0,40122,18445,16735,23543,0,STD
15,-35,15740,-774,1595,16910,1239,233,112,308,645,16496,340,0,0,0,3343,0,61856,23461,31785,210654,0,STD
16,-1885,15942,-1100,2555,17293,1394,712,203,448,665,16504,297,-1,0,0,40122,0,88604,600187,55185,342725,0,STD
17,-816,16148,-794,1966,16990,1231,414,111,315,758,16495,328,0,0,0,10030,0,76902,38551,60190,1623305,0,STD
18,-61,16162,-691,1611,16851,1380,295,110,308,829,16492,349,0,0,0,3343,0,73558,46839,30100,1950975,0,STD
19,-718,15769,-494,2012,16944,1355,416,161,320,705,16494,443,0,0,0,16717,0,48481,40215,302595,23477,0,STD
20,-374,16205,-298,2047,16802,1135,521,102,227,800,16497,340,0,0,0,26748,0,60184,128750,46813,708838,0,STD
21,50,16230,-554,1721,16934,1087,344,91,270,798,16496,375,0,0,0,0,0,56840,71906,881031,130409,0,STD
22,-77,16099,-365,1266,16710,1026,212,77,200,689,16494,509,0,0,0,3343,0,6687,95301,207302,155482,0,STD
23,226,16352,260,968,16618,848,118,45,117,640,16494,502,0,0,0,0,0,0,615217,193927,819175,0,STD
24,87,16221,-605,1868,16890,1083,258,80,241,710,16493,396,0,0,0,0,0,36779,90293,18401,722213,0,STD
25,423,16367,-12,917,16628,755,89,39,124,671,16495,439,0,0,0,0,0,6687,511566,603514,718868,0,STD
26,371,16363,-44,982,16615,782,112,38,133,662,16493,424,0,0,0,0,0,3343,43470,1598227,21748,0,STD
27,449,16397,-26,925,16618,713,89,39,118,671,16500,387,0,0,0,0,0,3343,655340,158819,165508,0,STD
28,429,16367,38,923,16630,754,83,38,117,656,16499,420,0,0,0,0,0,0,351075,799113,595156,0,STD
29,178,15948,-543,2223,16949,983,300,115,231,757,16499,347,0,0,0,0,0,40122,175549,101983,86946,0,STD
30,-384,15910,-2238,2763,17556,2366,420,179,441,823,16501,261,0,0,0,16717,0,86932,73625,526615,28791,0,STD
31,-622,16000,-932,2272,16864,2525,497,121,729,685,16455,1017,0,0,0,23405,0,33435,1118428,142104,874350,0,STD
32,355,16220,-1031,2005,17729,1560,232,91,271,1180,16487,154,0,0,0,0,0,91948,478133,528286,636955,0,STD
33,684,16223,-621,1579,16728,720,170,73,200,1180,16487,146,0,0,0,0,0,108666,332686,518253,601844,0,STD
34,143,16223,-1034,1662,16868,1170,225,92,279,1146,16494,184,0,0,0,0,0,93620,314299,1232106,35176,0,STD
35,241,16021,-842,1660,17018,981,195,91,254,1045,16497,120,0,0,0,0,0,100307,25116,16747,30147,0,STD
36,546,16253,-559,1243,16826,582,145,60,154,868,16506,-150,0,0,0,0,0,66871,369465,21740,1538043,0,STD
37,207,15998,-1545,1590,17157,1420,157,95,267,856,16506,-182,0,0,0,0,0,60184,436338,18426,20279,0,STD
38,433,16102,-1074,1584,16886,638,181,75,197,941,16512,-256,0,0,0,0,0,40122,600172,561720,21800,0,STD
39,524,16269,-709,1327,16713,86,144,61,149,951,16508,-288,0,0,0,0,0,16717,560048,48483,580110,0,STD
40,-123,15844,-1069,1771,17276,379,248,120,182,904,16513,-370,0,0,0,3343,0,10030,1078303,40148,1128456,0,STD
41,-473,16139,-1083,1959,16872,428,308,89,199,923,16507,-292,0,0,0,3343,0,20061,73598,56845,476461,0,STD
42,209,16095,-827,1625,16770,151,195,64,140,932,16511,-347,0,0,0,0,0,6687,45160,16731,25095,0,STD
43,393,16367,-622,1133,16665,86,117,45,98,839,16507,-350,0,0,0,0,0,3343,641966,200614,61860,0,STD
44,392,16350,-525,1052,16695,-23,100,44,84,712,16515,-295,0,0,0,0,0,0,615217,50154,294234,0,STD
45,-386,16040,-1711,2521,17243,1015,422,134,312,895,16516,-253,0,0,0,10030,0,53497,185591,521598,202304,0,STD
46,98,16102,-589,1628,16821,388,204,69,134,1109,16499,-162,0,0,0,0,0,56840,48505,18403,16746,0,STD
47,740,16292,-614,1534,16688,275,122,56,128,1168,16498,-241,0,0,0,0,0,26748,1812215,198942,162165,0,STD
48,883,16366,-516,1390,16612,-33,79,41,87,1172,16493,-283,0,0,0,0,0,0,376152,725555,854282,0,STD
49,579,16080,-1060,2260,17060,345,199,86,185,1208,16499,-372,0,0,0,0,0,20061,41828,18415,26785,0,STD
0,-32316,-32277,-14058,6815,21981,26326,7164,6291,7675,-6139,-8483,5409,-13,7,11,25076,10030,11702,64939,122957,155786,1,SDL
1,-10540,-6466,10139,-10025,-6021,10626,100,77,80,-10231,-6256,10434,0,0,0,0,0,0,837564,610201,575094,0,SDL
0,-6737,-7932,-7382,19183,24761,25045,5592,8298,5804,3523,10493,5368,-9,14,-10,38451,15046,26748,612422,464237,315964,0,CSO
0,-6744,-13772,-9932,17149,31514,24060,3362,8864,6354,6063,3922,10062,3,-16,12,16717,21733,23405,256896,478606,317790,0,CSI
0,-11336,-13184,-5559,10415,31348,27553,3009,10420,7416,-345,9117,4923,0,18,-14,38451,1671,25076,223408,425299,480943,0,CSO
0,-9983,2427,-18882,13497,31824,12456,3631,5965,4730,3563,15807,-2947,-8,6,0,58512,0,88604,31995,417311,636051,0,STU
1,-7904,3466,-16024,10591,30478,2557,2757,3663,2550,5313,15572,-758,12,-8,0,11702,0,25076,133359,46990,138340,0,STU
0,-32155,-27227,-15296,4268,259,10994,4146,5248,3908,-13964,-5298,2334,0,-8,-10,3343,10030,35107,49443,574080,98851,0,SLW
1,-32153,-31203,-14568,5454,-2112,21932,5421,4383,4689,-10369,-12823,-1840,2,1,4,20061,0,103650,417970,499040,108314,0,SLW
2,-30423,-20731,-8994,1316,-2979,8304,2895,1743,2545,-9868,-12836,-516,1,2,0,3343,0,36779,74021,56365,126571,0,SLW
3,-32191,-28115,-15336,5417,-179,13327,6753,4776,4379,-10517,-12701,-1287,0,-1,0,23405,0,103650,427961,1061951,883168,0,SLW
4,-32235,-28891,-14242,4973,5552,20649,7604,5464,5229,-10946,-12427,-1486,0,-2,0,23405,13374,100307,456245,1087206,955227,0,SLW
5,-32174,-28269,-12481,4960,6642,19820,7255,5565,4955,-11123,-12278,-1525,0,1,0,30092,10030,93620,349708,890074,357552,0,SLW
6,-32243,-29047,-14422,5834,6336,20151,7713,5798,5479,-11142,-12270,-1645,-2,-4,-1,26748,16717,113681,354796,504449,37070,0,SLW
7,-32259,-28984,-13023,5670,6602,16458,7515,5723,5281,-11386,-12056,-1456,4,6,2,23405,10030,123712,341485,644620,797986,0,SLW
8,-32355,-28658,-13819,6612,8176,22736,7703,5958,5182,-11098,-11798,-1726,-12,0,3,26748,16717,101978,344924,738177,338011,0,SLW
9,-32215,-29470,-14585,6411,6493,21075,7879,5763,5726,-11800,-11848,-1470,13,-9,-5,26748,20061,105322,52197,1012069,37531,0,SLW
10,-32290,-31161,-14743,5845,7903,18131,7750,5798,4674,-11740,-11684,-1521,-3,3,4,23405,10030,122040,1588654,1299564,1062092,0,SLW
11,-32419,-28976,-13485,5016,10419,16517,7388,5952,4998,-11965,-11364,-1602,-2,-1,2,16717,16717,120368,344754,504747,260858,0,SLW
12,-32354,-31277,-12608,7449,6128,15767,7785,5946,5428,-12017,-11531,-1514,4,1,-4,26748,13374,101978,1122474,271744,372219,0,SLW
13,-32498,-25856,-16576,4329,5905,17184,6827,5387,5053,-12436,-10765,-1086,-10,6,4,10030,13374,115353,356326,527569,374333,0,SLW
14,-28162,-30250,-13954,-910,3595,22417,5153,5497,4913,-13011,-10379,-1121,5,-9,0,0,16717,117024,243935,211696,541210,0,SLW
15,-32089,-31320,-12036,6983,8212,22150,6836,6674,5230,-13360,-10495,-897,0,-7,-6,3343,13374,101978,47351,1282868,606151,0,SLW
16,-32305,-32004,-14179,8239,8416,19338,7685,6336,5194,-12387,-10596,-1123,-1,4,3,26748,20061,100307,1821026,120653,1207494,0,SLW
17,-32354,-31818,-15496,6392,13075,18254,7160,6236,5091,-12675,-10966,-1202,8,2,-4,20061,13374,93620,55777,870486,1030372,0,SLW
18,-32306,-32419,-18761,8833,13762,22885,8003,7499,5498,-12668,-10750,-1510,-10,1,3,23405,20061,117024,58645,495334,1012287,0,SLW
19,-32241,-31954,-16454,7915,14666,21886,8423,8000,6035,-12074,-11171,-1672,6,3,1,26748,16717,133742,396579,418877,271874,0,SLW
20,-32232,-29320,-14086,3241,7072,14905,4144,3912,2719,-11587,-11051,-1877,-3,-3,-1,6687,3343,53497,57409,266637,88474,0,SLW
21,-30834,-27048,-9482,4925,16779,17345,4289,8817,3694,-12840,-5644,-350,0,18,0,3343,8358,46810,207069,426889,325434,0,SLW
22,-20505,7871,-14881,-7796,18775,13691,822,800,1549,-11594,11589,821,0,0,3,0,0,15046,16190,25820,30282,0,SLW
23,-12129,10635,-1180,-10703,12674,2236,222,295,616,-11686,11455,1253,0,0,-1,0,0,10030,1422690,1431050,98694,0,SLW
24,-23157,-9046,-1533,-3559,15352,12020,1639,4178,2362,-11985,10069,2132,5,-13,2,0,8358,6687,41674,218697,189397,0,SLW
25,-30064,-25919,-11248,176,6723,21272,3474,3423,3138,-12154,-10918,-1090,-3,-6,-2,3343,3343,68543,65865,267810,274434,0,SLW
26,-18467,-13084,-4747,-9312,-7391,4129,839,721,1769,-11687,-10833,-2438,-1,1,-2,0,0,23405,26695,37217,663758,0,SLW
27,-12642,-11250,-4142,-11113,-9761,-171,198,198,312,-11830,-10588,-3470,0,0,0,0,0,0,41822,71902,65320,0,SLW
28,-13362,-14353,-4624,-9146,-8554,1148,663,793,1344,-11689,-10828,-2671,0,0,1,0,0,23405,300950,25738,364495,0,SLW
29,-12212,-12678,-3436,-10122,-10061,-1868,302,319,209,-10984,-11598,-2882,0,0,0,0,0,0,899423,43545,1426034,0,SLW
0,-4767,-378,-973,1701,18706,19905,1306,5652,6037,-110,6736,12123,2,-12,13,5015,3343,16717,344448,568727,333339,0,SCH
0,237,-1823,-1356,18128,17137,18284,3154,5225,4658,8299,5798,10266,6,-11,10,0,6687,16717,219733,331556,224878,0,SCH
0,-18617,-8316,-23976,21328,32489,15063,6651,8378,5698,1610,16483,-982,1,-6,9,96963,20061,95291,41625,216202,212588,0,JOG
1,-26369,-9270,-24796,19456,31604,16951,7202,9256,7517,3072,16983,-1161,4,18,-6,108666,23405,117024,46910,1124183,551599,0,JOG
2,-20331,-6122,-22507,16987,32278,15118,7551,8812,6193,3561,16482,-650,-12,-27,-4,95291,25076,112009,192562,599729,39404,0,JOG
3,-20406,-6745,-27642,21045,32455,16532,7041,9199,6516,3547,16643,-399,14,12,5,88604,25076,112009,539908,738298,45299,0,JOG
4,-24038,-6125,-23042,21315,31661,14594,7092,8811,6640,3772,16785,-913,-7,0,-2,98635,23405,115353,46450,57595,1107361,0,JOG
0,-18217,-12065,-7532,19117,32658,12724,5297,10639,3706,736,15509,952,7,3,2,105322,20061,123712,636374,72325,847837,0,JOG
1,-18517,-11984,-6988,15431,32655,12185,6049,11716,4108,-139,15184,1400,-7,-9,-2,128727,26748,133742,592785,721921,1131961,0,JOG
2,-19031,-9870,-7946,13487,32611,12067,5665,11626,3875,-573,15533,1309,-2,19,0,127055,26748,147117,953472,315497,1381040,0,JOG
3,-17698,-9159,-7739,12330,32643,13674,5530,11134,3847,-536,15780,1342,-11,0,-7,123712,23405,142101,1419663,1274586,849537,0,JOG
4,-21434,-6192,-8676,10075,32638,11532,5728,10726,3898,-768,15976,1127,11,-10,6,117024,23405,118696,1190728,1809288,313276,0,JOG
0,8846,-1540,10176,14243,2788,12526,476,465,386,11345,1046,11335,0,0,0,0,6687,0,107130,80362,135435,0,SIT
1,11032,322,11018,11669,1356,11686,92,157,82,11316,862,11436,0,0,0,0,0,0,1370864,65207,1387582,0,SIT
2,10820,193,10660,12214,1534,11885,262,208,192,11408,875,11346,0,0,0,0,0,0,1036508,1208701,478132,0,SIT
3,10865,290,10802,11984,1529,11809,178,189,146,11445,858,11312,0,0,0,0,0,0,394543,81926,392870,0,SIT
4,10187,-166,9992,12644,1532,12198,485,305,387,11368,734,11370,0,0,0,0,3343,0,829209,143783,1554762,0,SIT
5,10275,-43,9947,13069,1502,12250,361,252,300,11435,703,11321,0,0,0,0,3343,0,70270,981339,58557,0,SIT
6,10441,192,9940,12930,1346,12003,341,217,292,11632,742,11132,0,0,0,0,0,0,71929,250770,509898,0,SIT
7,10763,-15,10637,12197,1496,11902,211,177,163,11566,589,11212,0,0,0,0,3343,0,412933,309284,86942,0,SIT
8,10123,-502,9197,14438,1623,12247,546,288,437,11593,746,11168,0,0,0,0,3343,0,95389,304272,97011,0,SIT
9,10860,17,10760,12470,1979,11766,200,234,162,11553,755,11209,0,0,0,0,0,0,443026,70242,255785,0,SIT
0,-8862,-19740,-14995,30218,28796,32143,6086,7196,9666,6303,7530,5985,6,-10,13,6687,10030,1671,106095,62973,173697,1,FOL
1,9205,3352,12063,10018,3958,12945,128,89,101,9619,3638,12603,0,0,0,0,0,0,128730,28426,38461,0,FOL
0,-15393,7195,-11431,2488,31660,11094,3652,4873,3427,-4289,15749,-826,0,-5,-3,33435,0,75230,536941,751030,1068508,0,STN
1,-19902,7670,-12357,3306,32142,8989,4174,3946,3590,-2733,16377,893,0,9,6,26748,0,38451,670787,83894,163562,0,STN
0,-4272,-1677,-2557,9704,16233,17472,4740,5424,6018,4024,7562,10123,10,-10,13,5015,3343,1671,538496,446725,592151,0,SCH
0,-32274,-17490,-9755,8591,22496,32101,5144,5361,7825,-6399,7655,9258,-4,-8,13,23405,13374,5015,203096,47198,203298,1,FOL
1,-7473,5753,12809,-7022,6226,13139,68,78,55,-7287,5969,12964,0,0,0,0,0,0,498192,473115,1105050,0,FOL
0,-5509,2409,-7501,13392,31238,11084,2571,5891,3051,3096,15753,2267,6,2,3,45138,0,65199,323207,899882,694039,0,STN
1,-3952,5541,-3610,7676,28958,8304,1443,2246,1570,82,16649,113,-9,-4,-6,38451,0,31763,67874,72433,150931,0,STN
0,-1866,15978,-3563,-1091,16503,-2241,138,68,228,-1595,16223,-2842,0,0,0,0,0,0,210646,700478,68555,0,SBW
1,-15978,1722,-16180,11828,30923,17223,3642,4821,4586,-837,16519,-428,6,6,-3,51825,0,60184,310527,625929,52207,0,SBW
2,-18535,-191,-20508,14678,31856,17537,5992,7324,6528,-288,16904,91,-8,-12,13,88604,3343,128727,183582,577655,1416513,0,SBW
3,-15576,-2439,-16052,13972,31612,27188,5332,6757,6945,-410,16653,874,4,6,-8,78573,6687,112009,38755,88713,820315,0,SBW
4,-15095,1901,-15958,10340,30504,21018,4918,6188,6253,-427,16917,515,-7,3,0,105322,0,105322,1548282,310600,278312,0,SBW
5,-11488,-3646,-20237,11812,32256,19061,4241,6515,6246,4,16800,1488,8,1,14,98635,3343,81917,1071867,439476,1393151,0,SBW
6,-13492,-2644,-16627,9622,30346,20962,4399,7120,5904,-496,15663,2471,-2,6,-7,83589,10030,83589,190320,1628653,474606,0,SBW
7,-15178,-1946,-15886,11768,32235,21580,4614,6908,6207,-302,16701,1724,-1,-11,-8,105322,6687,95291,169336,551078,1515101,0,SBW
8,-15194,800,-17936,12458,31687,22500,5442,6925,7079,-449,17184,-103,3,5,-1,88604,0,117024,141486,287539,1060683,0,SBW
9,-15339,1817,-18345,13372,31420,21312,5168,7044,7131,-396,17165,8,-1,0,-4,93620,0,127055,480660,712795,79189,0,SBW
10,-15964,359,-18844,14039,31268,22105,5948,7205,7275,-404,17183,-27,-1,-1,1,86932,0,117024,151783,45533,920393,0,SBW
11,-14960,2088,-17216,12205,31408,22041,5481,6610,6759,-224,16970,-240,-3,0,6,88604,0,130399,537330,1048619,262083,0,SBW
12,-17041,-2278,-17129,13161,31297,24328,6084,7363,7539,-500,17329,-645,6,-5,1,91948,3343,137086,140374,88531,1239486,0,SBW
13,-16662,1413,-20504,13180,31163,23639,5773,6986,7298,-331,17157,-370,-2,-4,0,90276,0,133742,146838,44755,947259,0,SBW
14,-16911,1605,-17659,17030,31489,23987,5540,6914,6932,-303,17044,-339,1,-2,0,90276,0,123712,890037,1020227,937125,0,SBW
15,-17588,822,-21133,14885,31281,24119,6050,7461,7476,-592,16893,-217,-5,11,21,85261,0,128727,1774061,44007,73970,0,SBW
16,-17486,988,-20052,13654,31358,23157,5697,6904,7334,-560,17171,-289,3,-1,-4,90276,0,117024,520857,1366186,267653,0,SBW
17,-11306,8246,-12104,8848,26712,17790,2275,2133,2971,-1366,16465,-1943,-3,-4,-15,31763,0,21733,130295,349890,70210,0,SBW
18,-9388,4069,-14711,10722,29381,13522,2583,2614,2853,-1154,16413,-2288,3,2,3,35107,0,38451,54035,328646,347209,0,SBW
